date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:48	75440/75440	---M--	200	added ('OK')	application/font-woff2	etag:%225fbd35d2-126b0%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.woff2	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.woff2	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:49	98020/98020	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225fbd35d2-17ee4%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.woff	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.woff	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:50	191832/191832	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225fbd35d1-2ed58%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.ttf	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.ttf	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:54%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.svg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.svg	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:51	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:55%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_both.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_both.png	(from https://demo.dashboardpack.com/marketing-html/vendors/datatable/css/jquery.dataTables.min.css)
14:47:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:56%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_asc.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_asc.png	(from https://demo.dashboardpack.com/marketing-html/vendors/datatable/css/jquery.dataTables.min.css)
14:47:53	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:57%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_desc.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_desc.png	(from https://demo.dashboardpack.com/marketing-html/vendors/datatable/css/jquery.dataTables.min.css)
14:47:54	192116/192116	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35d1-2ee74%22	https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900.eot?	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/font_awesome/webfonts/fa-solid-900d41d.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/font_awesome/css/all.min.css)
14:47:54	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:58%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_asc_disabled.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_asc_disabled.png	(from https://demo.dashboardpack.com/marketing-html/vendors/datatable/css/jquery.dataTables.min.css)
14:47:55	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:20:59%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_desc_disabled.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datatable/images/sort_desc_disabled.png	(from https://demo.dashboardpack.com/marketing-html/vendors/datatable/css/jquery.dataTables.min.css)
14:47:57	17342/17342	---M--	200	added ('OK')	application/octet-stream	etag:%225fbd35e6-43be%22	https://demo.dashboardpack.com/marketing-html/vendors/text_editor/fonts/summernote.eot	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/text_editor/fonts/summernote.eot	(from https://demo.dashboardpack.com/marketing-html/vendors/text_editor/summernote-bs4.css)
14:47:58	10604/10604	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225fbd35e7-296c%22	https://demo.dashboardpack.com/marketing-html/vendors/text_editor/fonts/summernote.woff	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/text_editor/fonts/summernote.woff	(from https://demo.dashboardpack.com/marketing-html/vendors/text_editor/summernote-bs4.css)
14:47:59	17156/17156	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225fbd35e6-4304%22	https://demo.dashboardpack.com/marketing-html/vendors/text_editor/fonts/summernote.ttf	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/text_editor/fonts/summernote.ttf	(from https://demo.dashboardpack.com/marketing-html/vendors/text_editor/summernote-bs4.css)
14:47:59	203700/203700	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225fbd3530-31bb4%22	https://demo.dashboardpack.com/marketing-html/vendors/material_icon/MaterialIcons-Regular.ttf	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/material_icon/MaterialIcons-Regular.ttf	(from https://demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.css)
14:48:01	203780/203780	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225fbd352f-31c04%22	https://demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.woff	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.woff	(from https://demo.dashboardpack.com/marketing-html/vendors/material_icon/material-icons.css)
14:48:01	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:21:05%20GMT	https://demo.dashboardpack.com/marketing-html/img/progress/progress-bg.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/progress/progress-bg.png	(from https://demo.dashboardpack.com/marketing-html/css/style.css)
14:48:02	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:21:06%20GMT	https://demo.dashboardpack.com/marketing-html/img/progress/design-progress-yellow.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/progress/design-progress-yellow.png	(from https://demo.dashboardpack.com/marketing-html/css/style.css)
14:48:03	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:21:07%20GMT	https://demo.dashboardpack.com/marketing-html/img/progress/design-progress-red.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/progress/design-progress-red.png	(from https://demo.dashboardpack.com/marketing-html/css/style.css)
14:48:05	547/547	---M--	200	added ('OK')	image/png	etag:%225fbd3482-223%22	https://demo.dashboardpack.com/marketing-html/img/default-skin/default-skin.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/default-skin/default-skin.png	(from https://demo.dashboardpack.com/marketing-html/css/style.css)
14:48:06	1510669/1510669	---M--	200	added ('OK')	image/jpeg	etag:%225fbd3446-170d0d%22	https://demo.dashboardpack.com/marketing-html/img/card2.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/card2.jpg	(from https://demo.dashboardpack.com/marketing-html/css/style.css)
14:48:06	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fbd3483-612%22	https://demo.dashboardpack.com/marketing-html/img/default-skin/default-skin.svg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/default-skin/default-skin.svg	(from https://demo.dashboardpack.com/marketing-html/css/style.css)
14:48:07	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:21:11%20GMT	https://demo.dashboardpack.com/marketing-html/css/preloader.gif	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/css/preloader.gif	(from https://demo.dashboardpack.com/marketing-html/css/style.css)
14:48:09	457792/457792	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34ea-6fc40%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexcharts.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexcharts.js	(from https://demo.dashboardpack.com/marketing-html/index_2.html)
14:48:10	1335/1335	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34eb-537%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_dashboard.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_dashboard.js	(from https://demo.dashboardpack.com/marketing-html/index_2.html)
14:48:11	3463/3463	---M--	200	added ('OK')	image/png	etag:%225fbd3449-d87%22	https://demo.dashboardpack.com/marketing-html/img/logo_white.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/logo_white.png	(from https://demo.dashboardpack.com/marketing-html/index_3.html)
14:48:12	27363/27363	---MCZ	200	added ('OK')	text/css	etag:W/%225fbd35a0-6ae3%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:12	1807/1807	---MCZ	200	added ('OK')	text/css	etag:W/%225fbd35a6-70f%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:13	7304/7304	---MCZ	200	added ('OK')	text/css	etag:W/%225fbd35b1-1c88%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:14	1938/1938	---MCZ	200	added ('OK')	text/css	etag:W/%225fbd35ac-792%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.css	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:16	373382/373382	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35a0-5b286%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/core/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:16	103116/103116	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35ab-192cc%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/interaction/main.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/interaction/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:17	82049/82049	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35a7-14081%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/daygrid/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:19	71096/71096	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35b1-115b8%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/timegrid/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:19	16560/16560	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd35ad-40b0%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/list/main.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:20	2072/2072	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34f4-818%22	https://demo.dashboardpack.com/marketing-html/vendors/calender_js/activation.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/calender_js/activation.js	(from https://demo.dashboardpack.com/marketing-html/calender.html)
14:48:22	6906/6906	---M--	200	added ('OK')	image/png	etag:%225fbd34a9-1afa%22	https://demo.dashboardpack.com/marketing-html/img/messages/1.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/messages/1.png	(from https://demo.dashboardpack.com/marketing-html/mail_box.html)
14:48:22	76797/76797	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3511-12bfd%22	https://demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.js	(from https://demo.dashboardpack.com/marketing-html/datepicker.html)
14:48:22	636/636	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3510-27c%22	https://demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.en.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.en.js	(from https://demo.dashboardpack.com/marketing-html/datepicker.html)
14:48:24	659/659	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd350f-293%22	https://demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/datepicker/datepicker.custom.js	(from https://demo.dashboardpack.com/marketing-html/datepicker.html)
14:48:25	68701/68701	---MCZ	200	added ('OK')	text/css	etag:W/%225fbd359a-10c5d%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/wow/animate.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/animation/wow/animate.css	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:27	109835/109835	---M--	200	added ('OK')	image/jpeg	etag:%225fbd34d0-1ad0b%22	https://demo.dashboardpack.com/marketing-html/img/tilt/1.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/tilt/1.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:27	101472/101472	---M--	200	added ('OK')	image/jpeg	etag:%225fbd34d0-18c60%22	https://demo.dashboardpack.com/marketing-html/img/tilt/2.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/tilt/2.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:28	179432/179432	---M--	200	added ('OK')	image/jpeg	etag:%225fbd34d1-2bce8%22	https://demo.dashboardpack.com/marketing-html/img/tilt/3.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/tilt/3.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:29	179432/179432	---M--	200	added ('OK')	image/jpeg	etag:%225fbd34d1-2bce8%22	https://demo.dashboardpack.com/marketing-html/img/tilt/4.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/tilt/4.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:30	140425/140425	---M--	200	added ('OK')	image/jpeg	etag:%225fbd34d3-22489%22	https://demo.dashboardpack.com/marketing-html/img/tilt/5.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/tilt/5.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:31	69027/69027	---M--	200	added ('OK')	image/jpeg	etag:%225fbd34d3-10da3%22	https://demo.dashboardpack.com/marketing-html/img/tilt/6.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/tilt/6.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:32	91786/91786	---M--	200	added ('OK')	image/jpeg	etag:%225fbd34d4-1668a%22	https://demo.dashboardpack.com/marketing-html/img/tilt/7.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/tilt/7.jpg	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:32	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd359b-20df%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow.min.js	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:34	69/69	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd359a-45%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow-init.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/animation/wow/wow-init.js	(from https://demo.dashboardpack.com/marketing-html/wow_animation.html)
14:48:35	31726/31726	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd353e-7bee%22	https://demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.min.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
14:48:36	9876/9876	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd353d-2694%22	https://demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe-ui-default.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe-ui-default.min.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
14:48:37	6240/6240	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd353e-1860%22	https://demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/photoswip/photoswipe.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
14:48:38	9095/9095	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd354b-2387%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll_reval/scrollreveal.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/scroll_reval/scrollreveal.min.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
14:48:39	7520/7520	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd354a-1d60%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll_reval/modernizr.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/scroll_reval/modernizr.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
14:48:39	426/426	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd354a-1aa%22	https://demo.dashboardpack.com/marketing-html/vendors/scroll_reval/reveal-custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/scroll_reval/reveal-custom.js	(from https://demo.dashboardpack.com/marketing-html/Scroll_Reveal.html)
14:48:39	9630/9630	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3594-259e%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt.jquery.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt.jquery.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
14:48:40	782/782	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3594-30e%22	https://demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt-custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/animation/tilt/tilt-custom.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
14:48:42	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:21:45%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/bar_active_1.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/apex_chart/bar_active_1.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
14:48:43	723/723	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34eb-2d3%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_chart_list.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apex_chart_list.js	(from https://demo.dashboardpack.com/marketing-html/tilt.html)
14:48:49	253674/253674	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3516-3deea%22	https://demo.dashboardpack.com/marketing-html/vendors/drag/jquery.ui.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/drag/jquery.ui.min.js	(from https://demo.dashboardpack.com/marketing-html/dargable_card.html)
14:48:49	299733/299733	---M--	200	added ('OK')	image/png	etag:%225fbd3443-492d5%22	https://demo.dashboardpack.com/marketing-html/img/banner.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/banner.png	(from https://demo.dashboardpack.com/marketing-html/carousel.html)
14:48:49	35011/35011	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3516-88c3%22	https://demo.dashboardpack.com/marketing-html/vendors/drag/dragable_sortable.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/drag/dragable_sortable.js	(from https://demo.dashboardpack.com/marketing-html/dargable_card.html)
14:48:50	260/260	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3517-104%22	https://demo.dashboardpack.com/marketing-html/vendors/drag/sortable-custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/drag/sortable-custom.js	(from https://demo.dashboardpack.com/marketing-html/dargable_card.html)
14:48:51	13091/13091	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34f6-3323%22	https://demo.dashboardpack.com/marketing-html/vendors/chartjs/chartjs_init.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/chartjs/chartjs_init.js	(from https://demo.dashboardpack.com/marketing-html/chartjs.html)
14:48:52	8215/8215	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34ea-2017%22	https://demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexchart_lists.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/apex_chart/apexchart_lists.js	(from https://demo.dashboardpack.com/marketing-html/apex_chart.html)
14:48:53	62673/62673	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3522-f4d1%22	https://demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/jquery.sparkline.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/jquery.sparkline.min.js	(from https://demo.dashboardpack.com/marketing-html/chart_sparkline.html)
14:48:54	3732/3732	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3524-e94%22	https://demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/spactkine_init.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/jquery-sparkline/spactkine_init.js	(from https://demo.dashboardpack.com/marketing-html/chart_sparkline.html)
14:48:55	49938/49938	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e4-c312%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/serial.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/serial.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:48:56	6795/6795	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e3-1a8b%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/dataloader.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/dataloader.min.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:48:57	62806/62806	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e3-f556%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/export.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/export.min.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:48:58	168844/168844	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e1-2938c%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/ammap.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/ammap.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:48:59	137603/137603	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e5-21983%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/worldLow.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/worldLow.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:49:00	14780/14780	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e4-39bc%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/pie.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/pie.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:49:01	59581/59581	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e2-e8bd%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/amstock.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/amstock.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:49:01	20182/20182	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd34e0-4ed6%22	https://demo.dashboardpack.com/marketing-html/vendors/am_chart/amchart-init.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/am_chart/amchart-init.js	(from https://demo.dashboardpack.com/marketing-html/am_chart.html)
14:49:03	151725/151725	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3537-250ad%22	https://demo.dashboardpack.com/marketing-html/vendors/nvd3/d3.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/nvd3/d3.min.js	(from https://demo.dashboardpack.com/marketing-html/nvd3_charts.html)
14:49:04	757145/757145	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3538-b8d99%22	https://demo.dashboardpack.com/marketing-html/vendors/nvd3/nv.d3.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/nvd3/nv.d3.js	(from https://demo.dashboardpack.com/marketing-html/nvd3_charts.html)
14:49:04	922/922	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3536-39a%22	https://demo.dashboardpack.com/marketing-html/vendors/nvd3/layers.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/nvd3/layers.js	(from https://demo.dashboardpack.com/marketing-html/nvd3_charts.html)
14:49:06	42700/42700	---M--	200	added ('OK')	image/jpeg	etag:%225fbd3443-a6cc%22	https://demo.dashboardpack.com/marketing-html/img/card.jpg	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/card.jpg	(from https://demo.dashboardpack.com/marketing-html/profilebox.html)
